timestamp_utc,pm25_ug_m3,temperature_c,relative_humidity_pct,precipitation_mm,wind_speed_m_s,wind_direction_deg,surface_pressure_hpa,location_id,location_name,sensor_id,provider,latitude,longitude,timestamp_lahore,hour,day_of_week,month,is_weekend,pm25_lag_1h,pm25_lag_2h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_mean_12h,pm25_rolling_mean_24h,target_pm25_1h,target_timestamp_utc,station_4515157,station_4527035,station_4527173,station_4555745,station_4568423,station_4609353,station_4618814,station_4757305,station_4605119,station_6135368,station_6135457,station_5371017,station_6135309,station_6135329,station_6135299,station_6135289,station_6135360,station_6135353,station_6135349
2026-08-24 15:00:00+00:00,85.2,30.3,78,0.0,0.6,42,978.0,4515157,"Barki, Lahore",13137726,AirGradient,31.4591591,74.5396309,2026-08-24 20:00:00+05:00,20,0,8,0,47.1,42.2,39.0,36.2,135.0,51.6,58.16666666666672,47.333333333333336,55.65000000000001,57.69166666666666,,2026-08-24 16:00:00+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,38.8,32.2,70,0.0,0.63,29,978.7,4527035,Civil Secretariat,13153587,AirGradient,31.565942,74.2993626,2026-08-24 20:00:00+05:00,20,0,8,0,41.7,37.1,30.3,32.0,97.5,46.1,39.20000000000003,33.98333333333334,36.38333333333333,50.55833333333333,,2026-08-24 16:00:00+00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,38.0,31.4,74,0.0,0.35,8,977.6,4527173,Learning Alliance Intl. DHA,13154528,AirGradient,31.525621,74.436078,2026-08-24 20:00:00+05:00,20,0,8,0,38.3,32.8,31.3,44.3,71.9,45.0,36.36666666666658,36.73333333333333,40.6,46.6875,,2026-08-24 16:00:00+00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,51.1,31.4,76,0.0,0.21,76,978.4,4555745,Ravi Road,13183459,AirGradient,31.602875,74.300927,2026-08-24 20:00:00+05:00,20,0,8,0,52.4,40.3,42.1,43.2,65.8,45.9,47.93333333333328,42.85,42.31666666666667,70.89999999999999,,2026-08-24 16:00:00+00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,44.3,32.2,68,0.0,0.38,337,978.0,4568423,Model Town,13192746,AirGradient,31.491676,74.313288,2026-08-24 20:00:00+05:00,20,0,8,0,38.7,39.3,37.8,32.9,61.5,31.6,40.76666666666665,36.866666666666674,36.675000000000004,47.520833333333336,,2026-08-24 16:00:00+00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-23 15:00:00+00:00,26.1,31.0,76,0.0,1.55,327,979.3,4605119,College Road,13223107,AirGradient,31.421799,74.274837,2026-08-23 20:00:00+05:00,20,6,8,1,22.7,21.4,26.1,28.3,9.2,30.7,23.399999999999945,26.75,24.55,29.870833333333337,,2026-08-23 16:00:00+00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,50.8,31.7,67,0.0,0.34,297,978.1,4609353,Kahna Hospital,13230942,AirGradient,31.37102350243929,74.36487268127355,2026-08-24 20:00:00+05:00,20,0,8,0,64.2,65.0,45.1,32.4,91.9,44.9,60.00000000000002,49.566666666666684,43.95000000000001,70.7,,2026-08-24 16:00:00+00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,50.5,31.4,74,0.0,0.35,8,977.3,4618814,Gulberg III,13238783,AirGradient,31.508051,74.337544,2026-08-24 20:00:00+05:00,20,0,8,0,45.2,42.6,38.4,50.8,54.2,39.4,46.100000000000016,43.01666666666666,45.01666666666667,52.699999999999996,,2026-08-24 16:00:00+00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 15:00:00+00:00,52.1,32.2,70,0.0,0.63,29,978.4,4757305,Forman Christian College & Chartered University,13341452,AirGradient,31.521146,74.333954,2026-08-24 20:00:00+05:00,20,0,8,0,45.9,45.1,32.9,36.4,62.7,41.5,47.70000000000005,39.466666666666654,42.05833333333333,50.74999999999999,,2026-08-24 16:00:00+00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2026-08-24 05:00:00+00:00,33.4,33.5,60,0.0,0.92,283,980.6,5371017,Thokar Niaz Baig,13817570,AirGradient,31.473135638585408,74.23981655978756,2026-08-24 10:00:00+05:00,10,0,8,0,36.6,50.3,79.2,69.3,50.7,32.0,40.10000000000001,68.91666666666666,62.25833333333333,49.28333333333334,,2026-08-24 06:00:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
